compound_id,method_id,rt_min,rsd_source,retention_factor_source,source_file,source_row
167,M26,12.08,0.001,14.49,Dataset 26.xlsx,168
167,M27,15.1,0.0011,10.71,Dataset 27.xlsx,168
167,M28,13.02,0.0006,15.69,Dataset 28.xlsx,168
167,M29,14.99,0.0005,7.97,Dataset 29.xlsx,168
167,M30,9.1,0.0041,5.74,Dataset 30.xlsx,168
168,M01,7.18,0.0059,4.65,Dataset 01.xlsx,161
168,M02,9.6,0.0006,9.49,Dataset 02.xlsx,161
168,M03,9.92,0.0005,6.31,Dataset 03.xlsx,161
168,M04,9.11,0.0011,5.59,Dataset 04.xlsx,161
168,M05,8.97,0,5.85,Dataset 05.xlsx,161
168,M06,12.45,0.0007,7.89,Dataset 06.xlsx,161
168,M07,13.58,0.0014,8.91,Dataset 07.xlsx,161
168,M08,17.98,0.0004,18.76,Dataset 08.xlsx,161
168,M09,16.84,0.0016,17.06,Dataset 09.xlsx,161
168,M10,19.57,0.0003,13.5,Dataset 10.xlsx,161
168,M11,18.65,0.0004,13.07,Dataset 11.xlsx,161
168,M12,25.53,0.0006,26.1,Dataset 12.xlsx,161
168,M13,25.43,0.0003,19.02,Dataset 13.xlsx,161
168,M14,21.83,0.0006,28.11,Dataset 14.xlsx,161
168,M15,25.63,0.0014,15.02,Dataset 15.xlsx,161
168,M16,53.57,0.0002,41.86,Dataset 16.xlsx,161
168,M17,6.99,0.0026,6.6,Dataset 17.xlsx,161
168,M18,9.71,0.0026,5.74,Dataset 18.xlsx,161
168,M19,7.09,0.0007,4.19,Dataset 19.xlsx,161
168,M20,9.55,0.0013,14.28,Dataset 20.xlsx,160
168,M21,6.8,0.001,3.82,Dataset 21.xlsx,160
168,M22,15.64,0.0008,11.93,Dataset 22.xlsx,160
168,M23,13.3,0.0005,16.73,Dataset 23.xlsx,160
168,M24,15.85,0.0019,9.16,Dataset 24.xlsx,160
168,M25,14,0.0007,9.77,Dataset 25.xlsx,169
168,M26,12.71,0.0009,15.29,Dataset 26.xlsx,169
168,M27,16.28,0.0012,11.62,Dataset 27.xlsx,169
168,M28,14.24,0.0006,17.26,Dataset 28.xlsx,169
168,M29,16.18,0.0014,8.69,Dataset 29.xlsx,169
168,M30,9.91,0.0005,6.34,Dataset 30.xlsx,169
169,M01,5.64,0.0038,3.44,Dataset 01.xlsx,162
169,M02,7.41,0,7.09,Dataset 02.xlsx,162
169,M03,6.54,0.0012,3.82,Dataset 03.xlsx,162
169,M04,6.04,0.0015,3.37,Dataset 04.xlsx,162
169,M05,5.93,0,3.53,Dataset 05.xlsx,162
169,M06,8.24,0,4.89,Dataset 06.xlsx,162
169,M07,8.43,0.0008,5.15,Dataset 07.xlsx,162
169,M08,11.15,0.0006,11.25,Dataset 08.xlsx,162
169,M09,9.83,0.0023,9.54,Dataset 09.xlsx,162
169,M10,13.12,0.0007,8.71,Dataset 10.xlsx,162
169,M11,12.03,0.0018,8.08,Dataset 11.xlsx,162
169,M12,13.75,0.0015,13.59,Dataset 12.xlsx,162
169,M13,13.55,0.0018,9.67,Dataset 13.xlsx,162
169,M14,10.81,0.0012,13.41,Dataset 14.xlsx,162
169,M15,13.68,0.001,7.55,Dataset 15.xlsx,162
169,M16,26.46,0.0005,20.17,Dataset 16.xlsx,162
169,M17,4.57,0.0022,3.96,Dataset 17.xlsx,162
169,M18,6.62,0.0011,3.59,Dataset 18.xlsx,162
169,M19,5.52,0.0016,3.05,Dataset 19.xlsx,162
169,M20,7.46,0.0006,10.94,Dataset 20.xlsx,161
169,M21,5.35,0.004,2.8,Dataset 21.xlsx,161
169,M22,10.75,0.0011,7.88,Dataset 22.xlsx,161
169,M23,8.97,0.0047,10.96,Dataset 23.xlsx,161
169,M24,10.94,0.0011,6.01,Dataset 24.xlsx,161
169,M25,11.12,0.0021,7.55,Dataset 25.xlsx,170
169,M26,9.28,0.0011,10.9,Dataset 26.xlsx,170
169,M27,10.85,0,7.41,Dataset 27.xlsx,170
169,M28,8.94,0.0028,10.46,Dataset 28.xlsx,170
169,M29,10.81,0.0033,5.47,Dataset 29.xlsx,170
169,M30,6.52,0.0005,3.83,Dataset 30.xlsx,170
170,M01,7.17,0.001,4.65,Dataset 01.xlsx,163
170,M02,9.62,0.0008,9.51,Dataset 02.xlsx,163
170,M03,10.03,0,6.38,Dataset 03.xlsx,163
170,M04,9.28,0.0011,5.71,Dataset 04.xlsx,163
170,M05,9.32,0,6.11,Dataset 05.xlsx,163
170,M06,12.56,0.0006,7.97,Dataset 06.xlsx,163
170,M07,13.77,0,9.05,Dataset 07.xlsx,163
170,M08,18.15,0.0004,18.95,Dataset 08.xlsx,163
170,M09,17.08,0.0006,17.32,Dataset 09.xlsx,163
170,M10,19.75,0,13.63,Dataset 10.xlsx,163
170,M11,19.04,0.0004,13.37,Dataset 11.xlsx,163
170,M12,25.83,0.0005,26.42,Dataset 12.xlsx,163
170,M13,25.95,0.0003,19.43,Dataset 13.xlsx,163
170,M14,22.49,0.0006,28.99,Dataset 14.xlsx,163
170,M15,26.09,0.0011,15.31,Dataset 15.xlsx,163
170,M16,54.2,0.0002,42.36,Dataset 16.xlsx,163
170,M17,7.19,0.0024,6.81,Dataset 17.xlsx,163
170,M18,9.87,0,5.85,Dataset 18.xlsx,163
170,M19,8.92,0.0006,5.53,Dataset 19.xlsx,163
170,M20,11.29,0.0009,17.06,Dataset 20.xlsx,162
170,M21,8.57,0.0025,5.07,Dataset 21.xlsx,162
170,M22,21.01,0.0006,16.36,Dataset 22.xlsx,162
170,M23,17.99,0.002,22.99,Dataset 23.xlsx,162
170,M24,21.47,0.0011,12.76,Dataset 24.xlsx,162
170,M25,14.07,0.0015,9.82,Dataset 25.xlsx,171
170,M26,12.81,0.0008,15.42,Dataset 26.xlsx,171
170,M27,16.45,0.0011,11.75,Dataset 27.xlsx,171
170,M28,14.49,0.0017,17.58,Dataset 28.xlsx,171
170,M29,16.35,0.0004,8.79,Dataset 29.xlsx,171
170,M30,10.05,0.0015,6.44,Dataset 30.xlsx,171
171,M01,7.62,0.0019,5,Dataset 01.xlsx,164
171,M02,10.14,0.0005,10.09,Dataset 02.xlsx,164
171,M03,10.85,0.0009,6.99,Dataset 03.xlsx,164
171,M04,9.76,0.0005,6.06,Dataset 04.xlsx,164
171,M05,9.73,0,6.43,Dataset 05.xlsx,164
171,M06,13.45,0.0009,8.61,Dataset 06.xlsx,164
171,M07,14.88,0,9.86,Dataset 07.xlsx,164
171,M08,19.27,0.0003,20.18,Dataset 08.xlsx,164
171,M09,17.76,0.0009,18.04,Dataset 09.xlsx,164
171,M10,20.94,0.0005,14.51,Dataset 10.xlsx,164
171,M11,19.72,0.0003,13.88,Dataset 11.xlsx,164
171,M12,27.46,0.0007,28.15,Dataset 12.xlsx,164
171,M13,27.7,0.0002,20.81,Dataset 13.xlsx,164
171,M14,23.85,0.0005,30.8,Dataset 14.xlsx,164
171,M15,28.02,0.0012,16.51,Dataset 15.xlsx,164
171,M16,56.08,0.0003,43.86,Dataset 16.xlsx,164
171,M17,7.45,0.003,7.09,Dataset 17.xlsx,164
171,M18,10.34,0,6.18,Dataset 18.xlsx,164
171,M19,8.55,0.0006,5.27,Dataset 19.xlsx,164
171,M20,10.81,0.001,16.3,Dataset 20.xlsx,163
171,M21,7.92,0,4.62,Dataset 21.xlsx,163
171,M22,19.36,0.0005,15,Dataset 22.xlsx,163
171,M23,16.3,0.002,20.74,Dataset 23.xlsx,163
171,M24,19.93,0.0014,11.78,Dataset 24.xlsx,163
171,M25,14.68,0.0002,10.29,Dataset 25.xlsx,172
171,M26,13.29,0.0007,16.04,Dataset 26.xlsx,172
171,M27,17.44,0.0005,12.52,Dataset 27.xlsx,172
171,M28,15.28,0,18.59,Dataset 28.xlsx,172
171,M29,17.43,0.0008,9.44,Dataset 29.xlsx,172
171,M30,10.89,0,7.06,Dataset 30.xlsx,172
172,M01,7.72,0.0019,5.08,Dataset 01.xlsx,165
172,M02,10.34,0.0007,10.3,Dataset 02.xlsx,165
172,M03,11.45,0.0008,7.43,Dataset 03.xlsx,165
172,M04,10.61,0.0006,6.67,Dataset 04.xlsx,165
172,M05,10.7,0.0013,7.17,Dataset 05.xlsx,165
172,M06,14.09,0,9.06,Dataset 06.xlsx,165
172,M07,15.93,0.0003,10.63,Dataset 07.xlsx,165
172,M08,20.29,0.0003,21.29,Dataset 08.xlsx,165
172,M09,19.12,0.0003,19.5,Dataset 09.xlsx,165
172,M10,21.81,0.0005,15.15,Dataset 10.xlsx,165
172,M11,20.99,0.0006,14.84,Dataset 11.xlsx,165
172,M12,29.44,0.0004,30.25,Dataset 12.xlsx,165
172,M13,30.18,0.0005,22.76,Dataset 13.xlsx,165
172,M14,26.93,0.0004,34.91,Dataset 14.xlsx,165
172,M15,30.4,0.0002,18,Dataset 15.xlsx,165
172,M16,59.01,0.0002,46.21,Dataset 16.xlsx,165
172,M17,7.98,0.0012,7.67,Dataset 17.xlsx,165
172,M18,11.08,0.0013,6.69,Dataset 18.xlsx,165
172,M19,9.92,0.0008,6.26,Dataset 19.xlsx,165
172,M20,12.09,0.0001,18.34,Dataset 20.xlsx,164
172,M21,9.29,0.0023,5.59,Dataset 21.xlsx,164
172,M22,23.37,0.0004,18.31,Dataset 22.xlsx,164
172,M23,20.1,0.0003,25.8,Dataset 23.xlsx,164
172,M24,23.9,0.0002,14.32,Dataset 24.xlsx,164
172,M25,14.93,0.0014,10.48,Dataset 25.xlsx,173
172,M26,13.7,0.0006,16.56,Dataset 26.xlsx,173
172,M27,18.24,0.0005,13.14,Dataset 27.xlsx,173
172,M28,16.41,0.0015,20.04,Dataset 28.xlsx,173
172,M29,18.17,0.0003,9.88,Dataset 29.xlsx,173
172,M30,11.51,0.0011,7.52,Dataset 30.xlsx,173
173,M01,6.29,0.0034,3.95,Dataset 01.xlsx,166
173,M02,8.33,0.0007,8.1,Dataset 02.xlsx,166
173,M03,7.69,0.001,4.66,Dataset 03.xlsx,166
173,M04,6.95,0.0011,4.03,Dataset 04.xlsx,166
173,M05,6.89,0.0021,4.26,Dataset 05.xlsx,166
173,M06,9.78,0.0005,5.98,Dataset 06.xlsx,166
173,M07,10.19,0.0021,6.43,Dataset 07.xlsx,166
173,M08,14.2,0.0005,14.6,Dataset 08.xlsx,166
173,M09,12.95,0.0004,12.89,Dataset 09.xlsx,166
173,M10,15.89,0.0005,10.77,Dataset 10.xlsx,166
173,M11,14.93,0.0008,10.27,Dataset 11.xlsx,166
173,M12,19.16,0.0013,19.34,Dataset 12.xlsx,166
173,M13,18.21,0.0008,13.34,Dataset 13.xlsx,166
173,M14,15,0.0005,19,Dataset 14.xlsx,166
173,M15,18.24,0.0027,10.4,Dataset 15.xlsx,166
173,M16,41.68,0.0003,32.34,Dataset 16.xlsx,166
173,M17,5.55,0.0027,5.03,Dataset 17.xlsx,166
173,M18,7.56,0.0015,4.25,Dataset 18.xlsx,166
173,M19,5.92,0.0016,3.33,Dataset 19.xlsx,166
173,M20,8.02,0.0021,11.82,Dataset 20.xlsx,165
173,M21,5.71,0,3.05,Dataset 21.xlsx,165
173,M22,12.39,0.0006,9.24,Dataset 22.xlsx,165
173,M23,10.52,0.0007,13.02,Dataset 23.xlsx,165
173,M24,12.41,0.0034,6.96,Dataset 24.xlsx,165
173,M25,12.43,0.0002,8.56,Dataset 25.xlsx,174
173,M26,10.94,0.0006,13.03,Dataset 26.xlsx,174
173,M27,13.02,0.0016,9.09,Dataset 27.xlsx,174
173,M28,10.91,0,12.99,Dataset 28.xlsx,174
173,M29,12.82,0.0006,6.67,Dataset 29.xlsx,174
173,M30,7.7,0.0008,4.7,Dataset 30.xlsx,174
174,M01,7.08,0.002,4.57,Dataset 01.xlsx,167
174,M02,9.49,0.0025,9.37,Dataset 02.xlsx,167
174,M03,9.73,0.0004,6.16,Dataset 03.xlsx,167
174,M04,9.02,0.0006,5.52,Dataset 04.xlsx,167
174,M05,9.03,0,5.89,Dataset 05.xlsx,167
174,M06,12.21,0,7.72,Dataset 06.xlsx,167
174,M07,13.3,0.0005,8.7,Dataset 07.xlsx,167
174,M08,17.67,0.0004,18.41,Dataset 08.xlsx,167
174,M09,16.64,0.0007,16.84,Dataset 09.xlsx,167
174,M10,19.29,0.0002,13.29,Dataset 10.xlsx,167
174,M11,18.58,0.008,13.02,Dataset 11.xlsx,167
174,M12,24.98,0.0002,25.52,Dataset 12.xlsx,167
174,M13,24.82,0.0067,18.54,Dataset 13.xlsx,167
174,M14,21.36,0.0008,27.48,Dataset 14.xlsx,167
174,M15,25.09,0.0006,14.68,Dataset 15.xlsx,167
174,M16,52.83,0.0002,41.26,Dataset 16.xlsx,167
174,M17,7.03,0.0014,6.64,Dataset 17.xlsx,167
174,M18,9.6,0.0007,5.66,Dataset 18.xlsx,167
174,M19,7.85,0,4.75,Dataset 19.xlsx,167
174,M20,10.24,0.0005,15.38,Dataset 20.xlsx,166
174,M21,7.59,0.0028,4.38,Dataset 21.xlsx,166
174,M22,17.81,0.0009,13.72,Dataset 22.xlsx,166
174,M23,15.12,0.0005,19.15,Dataset 23.xlsx,166
174,M24,18.26,0.0007,10.71,Dataset 24.xlsx,166
174,M25,13.86,0.0017,9.66,Dataset 25.xlsx,175
174,M26,12.58,0.0011,15.13,Dataset 26.xlsx,175
174,M27,15.98,0.0009,11.39,Dataset 27.xlsx,175
174,M28,14.02,0.0018,16.97,Dataset 28.xlsx,175
174,M29,15.95,0.0007,8.55,Dataset 29.xlsx,175
174,M30,9.75,0.0015,6.22,Dataset 30.xlsx,175
175,M01,7.2,0.0021,4.67,Dataset 01.xlsx,168
175,M02,9.61,0.0008,9.5,Dataset 02.xlsx,168
175,M03,9.97,0.0004,6.34,Dataset 03.xlsx,168
175,M04,9.22,0.0015,5.67,Dataset 04.xlsx,168
175,M05,9.26,0,6.07,Dataset 05.xlsx,168
175,M06,12.55,0.0011,7.96,Dataset 06.xlsx,168
175,M07,13.65,0.0004,8.96,Dataset 07.xlsx,168
175,M08,18.03,0.0004,18.81,Dataset 08.xlsx,168
175,M09,16.95,0.0012,17.17,Dataset 09.xlsx,168
175,M10,19.68,0.0002,13.58,Dataset 10.xlsx,168
175,M11,18.91,0.0009,13.27,Dataset 11.xlsx,168
175,M12,25.56,0.0006,26.14,Dataset 12.xlsx,168
175,M13,25.7,0.0008,19.24,Dataset 13.xlsx,168
175,M14,22.23,0.0005,28.64,Dataset 14.xlsx,168
175,M15,25.84,0.0007,15.15,Dataset 15.xlsx,168
175,M16,53.82,0.0001,42.06,Dataset 16.xlsx,168
175,M17,7.18,0.0033,6.8,Dataset 17.xlsx,168
175,M18,9.79,0.0007,5.8,Dataset 18.xlsx,168
175,M19,8.09,0.0019,4.93,Dataset 19.xlsx,168
175,M20,10.42,0.0006,15.67,Dataset 20.xlsx,167
175,M21,7.72,0.0027,4.48,Dataset 21.xlsx,167
175,M22,18.38,0.0006,14.19,Dataset 22.xlsx,167
175,M23,15.57,0.0005,19.75,Dataset 23.xlsx,167
175,M24,18.75,0.0008,11.02,Dataset 24.xlsx,167
175,M25,14.07,0.0016,9.82,Dataset 25.xlsx,176
175,M26,12.79,0.0008,15.4,Dataset 26.xlsx,176
175,M27,16.39,0,11.71,Dataset 27.xlsx,176
175,M28,14.43,0.0017,17.5,Dataset 28.xlsx,176
175,M29,16.29,0.0006,8.76,Dataset 29.xlsx,176
175,M30,10.01,0.0005,6.41,Dataset 30.xlsx,176
176,M01,6.35,0.0011,4,Dataset 01.xlsx,169
176,M02,8.72,0.0027,8.53,Dataset 02.xlsx,169
176,M03,8.65,0.0009,5.37,Dataset 03.xlsx,169
176,M04,7.93,0.003,4.74,Dataset 04.xlsx,169
176,M05,7.64,0,4.83,Dataset 05.xlsx,169
176,M06,10.36,0.0008,6.4,Dataset 06.xlsx,169
176,M07,11.73,0.0009,7.56,Dataset 07.xlsx,169
176,M08,15.88,0.0004,16.45,Dataset 08.xlsx,169
176,M09,14.76,0.0012,14.83,Dataset 09.xlsx,169
176,M10,17.32,0.0005,11.83,Dataset 10.xlsx,169
176,M11,16.34,0.0035,11.33,Dataset 11.xlsx,169
176,M12,21.63,0.0012,21.96,Dataset 12.xlsx,169
176,M13,19.7,0.0032,14.51,Dataset 13.xlsx,169
176,M14,16.44,0.0019,20.92,Dataset 14.xlsx,169
176,M15,21.32,0.002,12.33,Dataset 15.xlsx,169
176,M16,44.53,0.0002,34.62,Dataset 16.xlsx,169
176,M17,6.17,0.0029,5.71,Dataset 17.xlsx,169
176,M18,8.52,0.0041,4.92,Dataset 18.xlsx,169
176,M19,5.93,0.0026,3.34,Dataset 19.xlsx,169
176,M20,8.11,0.0018,11.98,Dataset 20.xlsx,168
176,M21,5.83,0.0012,3.14,Dataset 21.xlsx,168
176,M22,12.51,0.0024,9.34,Dataset 22.xlsx,168
176,M23,10.59,0.0007,13.11,Dataset 23.xlsx,168
176,M24,13.63,0.0027,7.74,Dataset 24.xlsx,168
176,M25,12.51,0.0006,8.62,Dataset 25.xlsx,177
176,M26,11.24,0.0023,13.41,Dataset 26.xlsx,177
176,M27,13.43,0.0005,9.41,Dataset 27.xlsx,177
176,M28,11.51,0.0007,13.76,Dataset 28.xlsx,177
176,M29,14.06,0.001,7.42,Dataset 29.xlsx,177
176,M30,7.91,0.003,4.86,Dataset 30.xlsx,177
177,M01,5.82,0.0012,3.58,Dataset 01.xlsx,170
177,M02,7.78,0,7.5,Dataset 02.xlsx,170
177,M03,6.89,0.0011,4.07,Dataset 03.xlsx,170
177,M04,6.28,0.0012,3.54,Dataset 04.xlsx,170
177,M05,6.16,0,3.7,Dataset 05.xlsx,170
177,M06,8.77,0.002,5.26,Dataset 06.xlsx,170
177,M07,9.09,0.0008,5.64,Dataset 07.xlsx,170
177,M08,12.96,0.0005,13.24,Dataset 08.xlsx,170
177,M09,11.77,0.0005,11.62,Dataset 09.xlsx,170
177,M10,14.52,0.0006,9.75,Dataset 10.xlsx,170
177,M11,13.53,0.0012,9.21,Dataset 11.xlsx,170
177,M12,17.32,0.0011,17.38,Dataset 12.xlsx,170
177,M13,16.15,0.0011,11.72,Dataset 13.xlsx,170
177,M14,13.49,0.0008,16.99,Dataset 14.xlsx,170
177,M15,15.87,0.0019,8.92,Dataset 15.xlsx,170
177,M16,37.12,0.0008,28.7,Dataset 16.xlsx,170
177,M17,5.01,0.0054,4.44,Dataset 17.xlsx,170
177,M18,6.87,0.0021,3.77,Dataset 18.xlsx,170
177,M19,5.88,0.0014,3.31,Dataset 19.xlsx,170
177,M20,8.12,0.0013,11.99,Dataset 20.xlsx,169
177,M21,5.77,0.0012,3.09,Dataset 21.xlsx,169
177,M22,12.58,0.0008,9.4,Dataset 22.xlsx,169
177,M23,10.7,0.0007,13.26,Dataset 23.xlsx,169
177,M24,12.59,0.0021,7.07,Dataset 24.xlsx,169
177,M25,11.68,0.0007,7.98,Dataset 25.xlsx,178
177,M26,10.28,0.0009,12.18,Dataset 26.xlsx,178
177,M27,11.8,0.001,8.15,Dataset 27.xlsx,178
177,M28,9.89,0.0008,11.68,Dataset 28.xlsx,178
177,M29,11.41,0,5.83,Dataset 29.xlsx,178
177,M30,6.91,0.0015,4.12,Dataset 30.xlsx,178
178,M01,6.48,0.0022,4.1,Dataset 01.xlsx,171
178,M02,9.16,0.0026,9.01,Dataset 02.xlsx,171
178,M03,8.91,0.0013,5.56,Dataset 03.xlsx,171
178,M04,8.34,0.0018,5.03,Dataset 04.xlsx,171
178,M05,7.95,0.0009,5.07,Dataset 05.xlsx,171
178,M06,10.86,0.0013,6.76,Dataset 06.xlsx,171
178,M07,12.47,0.0006,8.1,Dataset 07.xlsx,171
178,M08,16.68,0.0004,17.33,Dataset 08.xlsx,171
178,M09,15.37,0.0012,15.48,Dataset 09.xlsx,171
178,M10,18.25,0.0007,12.52,Dataset 10.xlsx,171
178,M11,17.12,0.0011,11.92,Dataset 11.xlsx,171
178,M12,23.12,0.001,23.54,Dataset 12.xlsx,171
178,M13,21.28,0.001,15.76,Dataset 13.xlsx,171
178,M14,18.07,0.0005,23.09,Dataset 14.xlsx,171
178,M15,22.7,0.0003,13.18,Dataset 15.xlsx,171
178,M16,47.76,0.0011,37.21,Dataset 16.xlsx,171
178,M17,6.53,0.0037,6.1,Dataset 17.xlsx,171
178,M18,8.95,0.0032,5.22,Dataset 18.xlsx,171
178,M19,6.1,0.0025,3.47,Dataset 19.xlsx,171
178,M20,9.13,0.0003,13.61,Dataset 20.xlsx,170
178,M21,6.4,0.0011,3.54,Dataset 21.xlsx,170
178,M22,14.37,0.0006,10.88,Dataset 22.xlsx,170
178,M23,11.87,0.0036,14.83,Dataset 23.xlsx,170
178,M24,16.04,0.0004,9.28,Dataset 24.xlsx,170
178,M25,12.86,0.0006,8.89,Dataset 25.xlsx,179
178,M26,11.62,0.0007,13.9,Dataset 26.xlsx,179
178,M27,14.09,0.0005,9.92,Dataset 27.xlsx,179
178,M28,12.24,0.0007,14.69,Dataset 28.xlsx,179
178,M29,14.61,0.001,7.75,Dataset 29.xlsx,179
178,M30,8.33,0,5.17,Dataset 30.xlsx,179
179,M01,5.67,0.0051,3.46,Dataset 01.xlsx,172
179,M02,7.78,0,7.5,Dataset 02.xlsx,172
179,M03,6.59,0.001,3.85,Dataset 03.xlsx,172
179,M04,6.02,0.0011,3.35,Dataset 04.xlsx,172
179,M05,5.9,0,3.5,Dataset 05.xlsx,172
179,M06,8.39,0.0021,4.99,Dataset 06.xlsx,172
179,M07,8.65,0.0008,5.31,Dataset 07.xlsx,172
179,M08,12.35,0.0005,12.57,Dataset 08.xlsx,172
179,M09,11.14,0.0006,10.94,Dataset 09.xlsx,172
179,M10,13.88,0.0006,9.28,Dataset 10.xlsx,172
179,M11,12.85,0,8.7,Dataset 11.xlsx,172
179,M12,16.3,0.0012,16.31,Dataset 12.xlsx,172
179,M13,15.2,0,10.97,Dataset 13.xlsx,172
179,M14,12.67,0.0012,15.89,Dataset 14.xlsx,172
179,M15,14.92,0.0017,8.33,Dataset 15.xlsx,172
179,M16,34.4,0.0002,26.52,Dataset 16.xlsx,172
179,M17,4.75,0.0057,4.16,Dataset 17.xlsx,172
179,M18,6.57,0.005,3.56,Dataset 18.xlsx,172
179,M19,5.66,0.0009,3.14,Dataset 19.xlsx,172
179,M20,7.78,0.0011,11.44,Dataset 20.xlsx,171
179,M21,5.55,0.0013,2.94,Dataset 21.xlsx,171
179,M22,11.89,0.0012,8.83,Dataset 22.xlsx,171
179,M23,10.07,0,12.43,Dataset 23.xlsx,171
179,M24,11.87,0.0018,6.61,Dataset 24.xlsx,171
179,M25,11.37,0.0006,7.75,Dataset 25.xlsx,180
179,M26,9.93,0.0012,11.73,Dataset 26.xlsx,180
179,M27,11.27,0.0013,7.74,Dataset 27.xlsx,180
179,M28,9.41,0.0009,11.06,Dataset 28.xlsx,180
179,M29,10.86,0.0007,5.5,Dataset 29.xlsx,180
179,M30,6.61,0.0016,3.9,Dataset 30.xlsx,180
180,M01,7.49,0.0019,4.9,Dataset 01.xlsx,173
180,M02,10,0.001,9.93,Dataset 02.xlsx,173
180,M03,10.66,0.0004,6.85,Dataset 03.xlsx,173
180,M04,9.86,0.0013,6.13,Dataset 04.xlsx,173
180,M05,9.87,0,6.53,Dataset 05.xlsx,173
180,M06,13.19,0.0011,8.42,Dataset 06.xlsx,173
180,M07,14.67,0.0019,9.7,Dataset 07.xlsx,173
180,M08,19.05,0.0003,19.93,Dataset 08.xlsx,173
180,M09,17.92,0.0007,18.22,Dataset 09.xlsx,173
180,M10,20.68,0.0002,14.32,Dataset 10.xlsx,173
180,M11,19.86,0,13.99,Dataset 11.xlsx,173
180,M12,27.21,0.0005,27.89,Dataset 12.xlsx,173
180,M13,27.29,0,20.49,Dataset 13.xlsx,173
180,M14,23.63,0.0003,30.51,Dataset 14.xlsx,173
180,M15,27.79,0.0003,16.37,Dataset 15.xlsx,173
180,M16,55.7,0.0003,43.56,Dataset 16.xlsx,173
180,M17,7.53,0.0032,7.18,Dataset 17.xlsx,173
180,M18,10.4,0.0005,6.22,Dataset 18.xlsx,173
180,M19,8.29,0,5.07,Dataset 19.xlsx,173
180,M20,10.49,0.0002,15.78,Dataset 20.xlsx,172
180,M21,7.83,0,4.55,Dataset 21.xlsx,172
180,M22,18.43,0.0003,14.23,Dataset 22.xlsx,172
180,M23,15.52,0,19.69,Dataset 23.xlsx,172
180,M24,18.95,0.0003,11.15,Dataset 24.xlsx,172
180,M25,14.48,0.0001,10.14,Dataset 25.xlsx,181
180,M26,13.15,0.0004,15.86,Dataset 26.xlsx,181
180,M27,17.15,0.0009,12.3,Dataset 27.xlsx,181
180,M28,15.13,0,18.4,Dataset 28.xlsx,181
180,M29,17.21,0.0008,9.31,Dataset 29.xlsx,181
180,M30,10.68,0,6.91,Dataset 30.xlsx,181
181,M01,4.96,0.0015,2.91,Dataset 01.xlsx,174
181,M02,6.36,0.0033,5.96,Dataset 02.xlsx,174
181,M03,5.31,0.0023,2.91,Dataset 03.xlsx,174
181,M04,5.1,0.0016,2.69,Dataset 04.xlsx,174
181,M05,4.95,0.0014,2.77,Dataset 05.xlsx,174
181,M06,6.78,0,3.84,Dataset 06.xlsx,174
181,M07,6.91,0,4.04,Dataset 07.xlsx,174
181,M08,9.32,0.0007,9.24,Dataset 08.xlsx,174
181,M09,8.26,0.0017,7.86,Dataset 09.xlsx,174
181,M10,10.79,0.0013,6.99,Dataset 10.xlsx,174
181,M11,9.81,0.0014,6.4,Dataset 11.xlsx,174
181,M12,11.64,0.0007,11.36,Dataset 12.xlsx,174
181,M13,10.81,0.0015,7.51,Dataset 13.xlsx,174
181,M14,8.06,0.004,9.75,Dataset 14.xlsx,174
181,M15,10.73,0.0023,5.71,Dataset 15.xlsx,174
181,M16,19.14,0.0008,14.31,Dataset 16.xlsx,174
181,M17,3.41,0.0029,2.7,Dataset 17.xlsx,174
181,M18,5.44,0.0091,2.78,Dataset 18.xlsx,174
181,M19,4.63,0.0011,2.39,Dataset 19.xlsx,174
181,M20,5.78,0.0015,8.25,Dataset 20.xlsx,173
181,M21,4.6,0.0015,2.26,Dataset 21.xlsx,173
181,M22,8.53,0.0035,6.05,Dataset 22.xlsx,173
181,M23,7.04,0.001,8.39,Dataset 23.xlsx,173
181,M24,8.45,0.0025,4.42,Dataset 24.xlsx,173
181,M25,9.65,0.001,6.42,Dataset 25.xlsx,182
181,M26,8.21,0.0033,9.52,Dataset 26.xlsx,182
181,M27,9.16,0.0018,6.1,Dataset 27.xlsx,182
181,M28,7.84,0.0011,9.05,Dataset 28.xlsx,182
181,M29,8.92,0.0024,4.34,Dataset 29.xlsx,182
181,M30,5.71,0.0005,3.23,Dataset 30.xlsx,182
182,M01,7.68,0.0019,5.05,Dataset 01.xlsx,175
182,M02,10.23,0.0005,10.18,Dataset 02.xlsx,175
182,M03,11.17,0.0005,7.23,Dataset 03.xlsx,175
182,M04,10.27,0.0008,6.43,Dataset 04.xlsx,175
182,M05,10.4,0.0007,6.94,Dataset 05.xlsx,175
182,M06,13.91,0,8.94,Dataset 06.xlsx,175
182,M07,15.48,0.0005,10.3,Dataset 07.xlsx,175
182,M08,19.85,0.0003,20.81,Dataset 08.xlsx,175
182,M09,18.56,0.0003,18.91,Dataset 09.xlsx,175
182,M10,21.45,0.0003,14.89,Dataset 10.xlsx,175
182,M11,20.59,0,14.54,Dataset 11.xlsx,175
182,M12,28.64,0.0003,29.41,Dataset 12.xlsx,175
182,M13,29.56,0,22.28,Dataset 13.xlsx,175
182,M14,26.17,0.0002,33.89,Dataset 14.xlsx,175
182,M15,29.5,0.0005,17.44,Dataset 15.xlsx,175
182,M16,58.29,0.0006,45.63,Dataset 16.xlsx,175
182,M17,7.79,0.0013,7.47,Dataset 17.xlsx,175
