compound_id,name,source_smiles,source_inchi,source_formula,inchi_connectivity_matches,source_inchikey,generated_inchikey,canonical_smiles,group_parent_key,compound_group,rdkit_formula,fragment_count,mol_MolWt,mol_MolLogP,mol_TPSA,mol_NumHDonors,mol_NumHAcceptors,mol_NumRotatableBonds,mol_RingCount,mol_NumAromaticRings,mol_NumAliphaticRings,mol_FractionCSP3,mol_HeavyAtomCount,mol_NHOHCount,mol_NOCount,mol_LabuteASA,mol_BertzCT,mol_BalabanJ,mol_Chi0v,mol_Chi1v,mol_Kappa1,mol_Kappa2,mol_FormalCharge
231,Permethrin (peak2),CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,"InChI=1S/C21H20Cl2O3/c1-21(2)17(12-18(22)23)19(21)20(24)25-13-14-7-6-10-16(11-14)26-15-8-4-3-5-9-15/h3-12,17,19H,13H2,1-2H3",C21H20Cl2O3,True,RLLPVAHGXHCWKJ-UHFFFAOYSA-N,RLLPVAHGXHCWKJ-UHFFFAOYSA-N,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,[CH3]-[C]1(-[CH3])-[CH](-[CH]=[C](-[Cl])-[Cl])-[CH]-1-[C](=[O])-[O]-[CH2]-[c]1:[cH]:[cH]:[cH]:[c](-[O]-[c]2:[cH]:[cH]:[cH]:[cH]:[cH]:2):[cH]:1_0_0,dee02d0f4ba2425984cce9ae,C21H20Cl2O3,1,391.294,6.1133,35.53,0,3,6,3,2,1,0.285714285714,26,0,3,163.072687182,811.015719601,1.59218354551,16.1278417209,9.14603653776,18.8101955514,7.72805637342,0
232,Sparfloxacin,C[C@@H]1CN(C[C@@H](N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F,"InChI=1S/C19H22F2N4O3/c1-8-5-24(6-9(2)23-8)17-13(20)15(22)12-16(14(17)21)25(10-3-4-10)7-11(18(12)26)19(27)28/h7-10,23H,3-6,22H2,1-2H3,(H,27,28)/t8-,9+",C19H22F2N4O3,True,DZZWHBIBMUVIIW-DTORHVGOSA-N,DZZWHBIBMUVIIW-DTORHVGOSA-N,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,[CH3]-[CH]1-[CH2]-[N](:[C]2:[C](-[F]):[C](:[N]):[C]3:[C](:[O]):[C](:[C](:[O]):[O]):[C]:[N](-[CH]4-[CH2]-[CH2]-4):[C]:3:[C]:2-[F])-[CH2]-[CH](-[CH3])-[NH]-1_4_0,144e67efd6d586547a1449e2,C19H22F2N4O3,1,392.406,2.0816,100.59,3,5,3,4,2,2,0.473684210526,28,4,7,159.278381265,1038.12120619,2.04679505618,15.6292447841,9.29828070686,18.6725806761,6.4393326421,0
233,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C,"InChI=1S/C22H29FO5/c1-12-8-16-15-5-4-13-9-14(25)6-7-19(13,2)21(15,23)17(26)10-20(16,3)22(12,28)18(27)11-24/h6-7,9,12,15-17,24,26,28H,4-5,8,10-11H2,1-3H3/t12-,15+,16+,17+,19+,20+,21+,22+/m1/s1",C22H29FO5,True,UREBDLICKHMUKA-CXSFZGCWSA-N,UREBDLICKHMUKA-CXSFZGCWSA-N,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,[CH3]-[CH]1-[CH2]-[CH]2-[CH]3-[CH2]-[CH2]-[C]4:[C]:[C](:[O]):[C]:[C]-[C]-4(-[CH3])-[C]-3(-[F])-[CH](-[OH])-[CH2]-[C]-2(-[CH3])-[C]-1(-[OH])-[C](:[O]):[C]-[OH]_5_0,a047c7c3e85649e0405c3ba7,C22H29FO5,1,392.467,1.8957,94.83,3,5,2,4,0,4,0.727272727273,28,3,5,163.871785611,804.748825488,1.83769187947,16.6130876307,10.1423353267,19.9253094921,5.83274754789,0
234,Ergocalciferol,CC(C)C(C)C=CC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C,"InChI=1S/C28H44O/c1-19(2)20(3)9-10-22(5)26-15-16-27-23(8-7-17-28(26,27)6)12-13-24-18-25(29)14-11-21(24)4/h9-10,12-13,19-20,22,25-27,29H,4,7-8,11,14-18H2,1-3,5-6H3",C28H44O,True,MECHNRXZTMCUDQ-UHFFFAOYSA-N,MECHNRXZTMCUDQ-UHFFFAOYSA-N,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C,[CH2]=[C]1-[CH2]-[CH2]-[CH](-[OH])-[CH2]-[C]-1=[CH]-[CH]=[C]1-[CH2]-[CH2]-[CH2]-[C]2(-[CH3])-[CH]-1-[CH2]-[CH2]-[CH]-2-[CH](-[CH3])-[CH]=[CH]-[CH](-[CH3])-[CH](-[CH3])-[CH3]_0_0,21eea0afa313d3769372de02,C28H44O,1,396.659,7.641,20.23,1,1,5,3,0,3,0.714285714286,29,1,1,179.611016279,678.427390866,1.74861491137,19.5846773181,12.1617357543,22.6017645629,9.37606019887,0
235,Sucralose,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CCl)O)O)CCl)O)O)Cl)O,"InChI=1S/C12H19Cl3O8/c13-1-4-7(17)10(20)12(3-14,22-4)23-11-9(19)8(18)6(15)5(2-16)21-11/h4-11,16-20H,1-3H2/t4-,5-,6+,7-,8+,9-,10+,11-,12+/m1/s1",C12H19Cl3O8,True,BAQAVOSOZGMPRM-QBMZZYIRSA-N,BAQAVOSOZGMPRM-QBMZZYIRSA-N,OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,[OH]-[CH2]-[CH]1-[O]-[CH](-[O]-[C]2(-[CH2]-[Cl])-[O]-[CH](-[CH2]-[Cl])-[CH](-[OH])-[CH]-2-[OH])-[CH](-[OH])-[CH](-[OH])-[CH]-1-[Cl]_0_0,6ee9f7ce16b214affda797f4,C12H19Cl3O8,1,397.635,-1.6561,128.84,5,8,5,2,0,2,1,23,5,8,146.963555109,402.502087582,2.17726965813,14.1026156031,8.41702688535,19.8692288069,7.83910231098,0
236,Tris(2-butoxyethyl) phosphate,CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,"InChI=1S/C18H39O7P/c1-4-7-10-20-13-16-23-26(19,24-17-14-21-11-8-5-2)25-18-15-22-12-9-6-3/h4-18H2,1-3H3",C18H39O7P,True,WTLBZVNBAKMVDP-UHFFFAOYSA-N,WTLBZVNBAKMVDP-UHFFFAOYSA-N,CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,[CH3]-[CH2]-[CH2]-[CH2]-[O]-[CH2]-[CH2]-[O]-[P](=[O])(-[O]-[CH2]-[CH2]-[O]-[CH2]-[CH2]-[CH2]-[CH3])-[O]-[CH2]-[CH2]-[O]-[CH2]-[CH2]-[CH2]-[CH3]_0_0,ecce04dcbcf0122880ef1bc4,C18H39O7P,1,398.477,4.5944,72.45,0,7,21,0,0,0,1,26,0,7,159.174149024,281.112594414,4.04487352864,17.8059805375,11.4102867849,25.99,19.7433562923,0
237,FHxSA,C(C(C(C(F)(F)S(=O)(=O)N)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F,"InChI=1S/C6H2F13NO2S/c7-1(8,3(11,12)5(15,16)17)2(9,10)4(13,14)6(18,19)23(20,21)22/h(H2,20,21,22)",C6H2F13NO2S,True,WDZLGCSJJWEQJO-UHFFFAOYSA-N,WDZLGCSJJWEQJO-UHFFFAOYSA-N,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[NH2]-[S](=[O])(=[O])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[F]_0_0,fae1b0a30d608d7f0a01c6ee,C6H2F13NO2S,1,399.128,2.9712,60.16,1,2,5,0,0,0,1,23,2,3,116.816588427,561.504043526,6.4839310613,10.5321298706,6.02624829144,22,4.99702558001,0
238,Difloxacin,CN1CCN(CC1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4=CC=C(C=C4)F)F,"InChI=1S/C21H19F2N3O3/c1-24-6-8-25(9-7-24)19-11-18-15(10-17(19)23)20(27)16(21(28)29)12-26(18)14-4-2-13(22)3-5-14/h2-5,10-12H,6-9H2,1H3,(H,28,29)",C21H19F2N3O3,True,NOCJXYPHIIZEHN-UHFFFAOYSA-N,NOCJXYPHIIZEHN-UHFFFAOYSA-N,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1,[CH3]-[N]1-[CH2]-[CH2]-[N](:[C]2:[C]:[C]3:[C](:[C]:[C]:2-[F]):[C](:[O]):[C](:[C](:[O]):[O]):[C]:[N]:3:[C]2:[C]:[C]:[C](-[F]):[C]:[C]:2)-[CH2]-[CH2]-1_8_0,4a69088acec0c142b3de9690,C21H19F2N3O3,1,399.397,2.7189,65.78,1,4,3,4,3,1,0.238095238095,29,1,6,164.751618956,1150.53044183,1.97108747187,15.731158918,9.16570638181,19.0736761956,7.28791950356,0
239,Perfluorohexanesulfonic acid,C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F,"InChI=1S/C6HF13O3S/c7-1(8,3(11,12)5(15,16)17)2(9,10)4(13,14)6(18,19)23(20,21)22/h(H,20,21,22)",C6HF13O3S,True,QZHDEAJFRJCDMF-UHFFFAOYSA-N,QZHDEAJFRJCDMF-UHFFFAOYSA-N,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[O]=[S](=[O])(-[OH])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[F]_0_0,f8ac8d48882ea0feea3861c4,C6HF13O3S,1,400.112,3.5705,54.37,1,2,5,0,0,0,1,23,1,3,116.344557848,558.749156024,6.4839310613,10.4019931969,5.86686406776,22,4.99702558001,0
240,Moxifloxacin,COC1=C2C(=CC(=C1N3C[C@@H]4CCCN[C@@H]4C3)F)C(=O)C(=CN2C5CC5)C(=O)O  ,"InChI=1S/C21H24FN3O4/c1-29-20-17-13(19(26)14(21(27)28)9-25(17)12-4-5-12)7-15(22)18(20)24-8-11-3-2-6-23-16(11)10-24/h7,9,11-12,16,23H,2-6,8,10H2,1H3,(H,27,28)/t11-,16+/m0/s1",C21H24FN3O4,True,FABPRXSRWADJSP-MEDUHNTESA-N,FABPRXSRWADJSP-MEDUHNTESA-N,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,[CH3]-[O]:[C]1:[C](:[N]2-[CH2]-[CH]3-[CH2]-[CH2]-[CH2]-[NH]-[CH]-3-[CH2]-2):[C](-[F]):[C]:[C]2:[C](:[O]):[C](:[C](:[O]):[O]):[C]:[N](-[CH]3-[CH2]-[CH2]-3):[C]:2:1_3_0,4fc34b6859ebf93e0c16c141,C21H24FN3O4,1,401.438,2.3705,83.8,2,5,4,5,2,3,0.52380952381,29,2,7,166.610553469,1048.29786009,1.72908168205,16.2808489452,10.1621053821,18.4205838729,6.72531892539,0
241,Oxacillin,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O,"InChI=1S/C19H19N3O5S/c1-9-11(12(21-27-9)10-7-5-4-6-8-10)15(23)20-13-16(24)22-14(18(25)26)19(2,3)28-17(13)22/h4-8,13-14,17H,1-3H3,(H,20,23)(H,25,26)/t13-,14+,17-/m1/s1",C19H19N3O5S,True,UWYHMGVUTGAWSP-JKIFEVAISA-N,UWYHMGVUTGAWSP-JKIFEVAISA-N,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,[CH3]-[C]1:[O]:[N]:[C](:[C]2:[C]:[C]:[C]:[C]:[C]:2):[C]:1:[C](:[O]):[N]:[C]1:[C](=[O])-[N]2-[CH]-1-[S]-[C](-[CH3])(-[CH3])-[CH]-2-[C](:[O]):[O]_8_0,18623281fc9dce7d70af43e9,C19H19N3O5S,1,401.444,1.89532,112.74,2,6,4,4,2,2,0.368421052632,28,2,8,164.803195645,971.203647734,1.57729515089,16.3181809733,9.65448563062,18.54854092,6.37019435629,0
242,(-)-Citreoviridin,C[C@@H]1[C@]([C@H]([C@](O1)(C)/C=C(\C)/C=C/C=C/C=C/C2=C(C(=CC(=O)O2)OC)C)O)(C)O,"InChI=1S/C23H30O6/c1-15(14-22(4)21(25)23(5,26)17(3)29-22)11-9-7-8-10-12-18-16(2)19(27-6)13-20(24)28-18/h7-14,17,21,25-26H,1-6H3/b8-7+,11-9+,12-10+,15-14+/t17-,21+,22+,23+/m1/s1",C23H30O6,True,JLSVDPQAIKFBTO-OMCRQDLASA-N,JLSVDPQAIKFBTO-OMCRQDLASA-N,COc1cc(=O)oc(/C=C/C=C/C=C/C(C)=C/[C@]2(C)O[C@H](C)[C@](C)(O)[C@H]2O)c1C,[CH3]-[O]:[C]1:[C]:[C](:[O]):[O]:[C](-[CH]=[CH]-[CH]=[CH]-[CH]=[CH]-[C](-[CH3])=[CH]-[C]2(-[CH3])-[O]-[CH](-[CH3])-[C](-[CH3])(-[OH])-[CH]-2-[OH]):[C]:1-[CH3]_1_0,9e0901bcee50a2c1f9527fb0,C23H30O6,1,402.487,3.31802,89.13,2,6,6,2,1,1,0.434782608696,29,2,6,171.018014784,902.433408501,2.03883430634,17.8009230448,9.48847011173,22.8747053257,8.94560057098,0
243,Ochratoxin A,C[C@@H]1CC2=C(C=C(C(=C2C(=O)O1)O)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)O)Cl,"InChI=1S/C20H18ClNO6/c1-10-7-12-14(21)9-13(17(23)16(12)20(27)28-10)18(24)22-15(19(25)26)8-11-5-3-2-4-6-11/h2-6,9-10,15,23H,7-8H2,1H3,(H,22,24)(H,25,26)/t10-,15+/m1/s1",C20H18ClNO6,True,RWQKHEORZBHNRI-BMIGLBTASA-N,RWQKHEORZBHNRI-BMIGLBTASA-N,C[C@@H]1Cc2c(Cl)cc(C(=O)N[C@@H](Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,[CH3]-[CH]1-[CH2]-[C]2:[C](-[Cl]):[C]:[C](:[C](:[O]):[N]-[CH](-[CH2]-[c]3:[cH]:[cH]:[cH]:[cH]:[cH]:3)-[C](:[O]):[O]):[C](:[O]):[C]:2:[C](:[O])-[O]-1_4_0,25ddcfd00b9d06444330609f,C20H18ClNO6,1,403.818,2.5727,112.93,3,5,5,3,2,1,0.25,28,3,7,165.441910532,943.457252428,1.89387771869,15.6943294878,8.98269691854,19.694708558,7.89759488005,0
244,Bromfenvinfos,CCOP(=O)(OCC)O/C(=C/Br)/C1=C(C=C(C=C1)Cl)Cl,"InChI=1S/C12H14BrCl2O4P/c1-3-17-20(16,18-4-2)19-12(8-13)10-6-5-9(14)7-11(10)15/h5-8H,3-4H2,1-2H3/b12-8+",C12H14BrCl2O4P,True,ORDKAVSHIKNMAN-XYOKQWHBSA-N,ORDKAVSHIKNMAN-XYOKQWHBSA-N,CCOP(=O)(OCC)O/C(=C/Br)c1ccc(Cl)cc1Cl,[CH3]-[CH2]-[O]-[P](=[O])(-[O]-[CH2]-[CH3])-[O]-[C](=[CH]-[Br])-[c]1:[cH]:[cH]:[c](-[Cl]):[cH]:[c]:1-[Cl]_0_0,670b4048ec51c7fd50fc617b,C12H14BrCl2O4P,1,404.024,5.8844,44.76,0,4,7,1,1,0,0.333333333333,20,0,4,136.295779196,526.188649314,3.04734026477,14.9299964377,8.93107405118,18.0200751127,8.42173539751,0
245,Toremifene,CN(C)CCOC1=CC=C(C=C1)/C(=C(/CCCl)\C2=CC=CC=C2)/C3=CC=CC=C3,"InChI=1S/C26H28ClNO/c1-28(2)19-20-29-24-15-13-23(14-16-24)26(22-11-7-4-8-12-22)25(17-18-27)21-9-5-3-6-10-21/h3-16H,17-20H2,1-2H3/b26-25-",C26H28ClNO,True,XFCLJVABOIYOMF-QPLCGJKRSA-N,XFCLJVABOIYOMF-QPLCGJKRSA-N,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,[CH3]-[N](-[CH3])-[CH2]-[CH2]-[O]-[c]1:[cH]:[cH]:[c](-[C](=[C](-[CH2]-[CH2]-[Cl])-[c]2:[cH]:[cH]:[cH]:[cH]:[cH]:2)-[c]2:[cH]:[cH]:[cH]:[cH]:[cH]:2):[cH]:[cH]:1_0_0,1a63c784a90e7a00bbc469c8,C26H28ClNO,1,405.969,6.215,12.47,0,2,9,3,3,0,0.230769230769,29,0,2,178.952170541,902.457956285,2.02134686432,17.9006861984,10.5015257633,21.165898456,10.847804995,0
246,Difenoconazole,CC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)OC4=CC=C(C=C4)Cl)Cl,"InChI=1S/C19H17Cl2N3O3/c1-13-9-25-19(27-13,10-24-12-22-11-23-24)17-7-6-16(8-18(17)21)26-15-4-2-14(20)3-5-15/h2-8,11-13H,9-10H2,1H3",C19H17Cl2N3O3,True,BQYJATMQXGBDHF-UHFFFAOYSA-N,BQYJATMQXGBDHF-UHFFFAOYSA-N,CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,[CH3]-[CH]1-[CH2]-[O]-[C](-[CH2]-[N]2:[C]:[N]:[C]:[N]:2)(-[c]2:[cH]:[cH]:[c](-[O]-[c]3:[cH]:[cH]:[c](-[Cl]):[cH]:[cH]:3):[cH]:[c]:2-[Cl])-[O]-1_2_0,dde8b904e95cd1e872f4f7db,C19H17Cl2N3O3,1,406.269,4.6655,58.4,0,5,5,4,3,1,0.263157894737,27,0,6,166.13852053,918.459127699,1.61934975151,16.0218887502,9.17234374696,18.2529675654,7.480395985,0
247,Lincomycin,CCC[C@@H]1C[C@H](N(C1)C)C(=O)N[C@@H]([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)[C@@H](C)O ,"InChI=1S/C18H34N2O6S/c1-5-6-10-7-11(20(3)8-10)17(25)19-12(9(2)21)16-14(23)13(22)15(24)18(26-16)27-4/h9-16,18,21-24H,5-8H2,1-4H3,(H,19,25)/t9-,10-,11+,12-,13+,14-,15-,16-,18-/m1/s1",C18H34N2O6S,True,OJMMVQQUTAEWLP-KIDUDLJLSA-N,OJMMVQQUTAEWLP-KIDUDLJLSA-N,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)N(C)C1,[CH3]-[CH2]-[CH2]-[CH]1-[CH2]-[CH](-[C](:[O]):[N]-[CH](-[CH](-[CH3])-[OH])-[CH]2-[O]-[CH](-[S]-[CH3])-[CH](-[OH])-[CH](-[OH])-[CH]-2-[OH])-[N](-[CH3])-[CH2]-1_1_0,b8b3ad07e5e1039df48e43e6,C18H34N2O6S,1,406.545,-0.857,122.49,5,8,7,2,0,2,0.944444444444,27,5,8,164.816412883,494.472306433,2.09409965935,17.3018889773,10.9066166103,22.8648066486,9.8653549945,0
248,Trifloxystrobin,C/C(=N\OCC1=CC=CC=C1/C(=N\OC)/C(=O)OC)/C2=CC(=CC=C2)C(F)(F)F,"InChI=1S/C20H19F3N2O4/c1-13(14-8-6-9-16(11-14)20(21,22)23)24-29-12-15-7-4-5-10-17(15)18(25-28-3)19(26)27-2/h4-11H,12H2,1-3H3/b24-13-,25-18-",C20H19F3N2O4,True,ONCZDRURRATYFI-JCLPZYRYSA-N,ONCZDRURRATYFI-TVJDWZFNSA-N,CO/N=C(/C(=O)OC)c1ccccc1CO/N=C(\C)c1cccc(C(F)(F)F)c1,[C]:[C](:[N]-[O]-[CH2]-[C]1:[C]:[C]:[C]:[C]:[C]:1:[C](:[N]-[O]-[CH3])-[C](=[O])-[O]-[CH3]):[C]1:[C]:[C]:[C]:[C](-[C](-[F])(-[F])-[F]):[C]:1_11_0,5a933e414c446e00b391d67e,C20H19F3N2O4,1,408.376,4.1697,69.48,0,6,7,2,2,0,0.25,29,0,6,165.105520209,923.937483792,2.20745150755,15.9872227066,8.3949995475,21.9346640334,9.71933202406,0
249,Nicosulfuron,CN(C)C(=O)C1=C(N=CC=C1)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC,"InChI=1S/C15H18N6O6S/c1-21(2)13(22)9-6-5-7-16-12(9)28(24,25)20-15(23)19-14-17-10(26-3)8-11(18-14)27-4/h5-8H,1-4H3,(H2,17,18,19,20,23)",C15H18N6O6S,True,RTCOGUMHFFWOJV-UHFFFAOYSA-N,RTCOGUMHFFWOJV-UHFFFAOYSA-N,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(=O)N(C)C)n1,[CH3]-[O]:[C]1:[C]:[C](:[O]-[CH3]):[N]:[C](:[N]:[C](:[O]):[N]-[S](=[O])(=[O])-[C]2:[N]:[C]:[C]:[C]:[C]:2:[C](:[O]):[N](-[CH3])-[CH3]):[N]:1_6_0,6f55438546f57416a8693eb4,C15H18N6O6S,1,410.412,0.101,152.71,2,9,6,2,2,0,0.266666666667,28,2,12,160.507562544,972.015902448,2.26142809208,16.2724900729,9.13469697095,20.8273377817,8.47321897973,0
250,"Tris(3,5-dimethylphenyl) phosphate",CC1=CC(=CC(=C1)OP(=O)(OC2=CC(=CC(=C2)C)C)OC3=CC(=CC(=C3)C)C)C,"InChI=1S/C24H27O4P/c1-16-7-17(2)11-22(10-16)26-29(25,27-23-12-18(3)8-19(4)13-23)28-24-14-20(5)9-21(6)15-24/h7-15H,1-6H3",C24H27O4P,True,LLPMAOBOEQFPRE-UHFFFAOYSA-N,LLPMAOBOEQFPRE-UHFFFAOYSA-N,Cc1cc(C)cc(OP(=O)(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,[CH3]-[c]1:[cH]:[c](-[CH3]):[cH]:[c](-[O]-[P](=[O])(-[O]-[c]2:[cH]:[c](-[CH3]):[cH]:[c](-[CH3]):[cH]:2)-[O]-[c]2:[cH]:[c](-[CH3]):[cH]:[c](-[CH3]):[cH]:2):[cH]:1_0_0,c757832b2167519e0ac3b967,C24H27O4P,1,410.45,7.18202,44.76,0,4,6,3,3,0,0.25,29,0,4,172.625490581,890.78090917,1.99562922797,18.6707863711,10.9994150884,21.0098208826,8.34311997171,0
251,Cyflufenamid,C1CC1CO/N=C(/C2=C(C=CC(=C2F)F)C(F)(F)F)\NC(=O)CC3=CC=CC=C3,"InChI=1S/C20H17F5N2O2/c21-15-9-8-14(20(23,24)25)17(18(15)22)19(27-29-11-13-6-7-13)26-16(28)10-12-4-2-1-3-5-12/h1-5,8-9,13H,6-7,10-11H2,(H,26,27,28)",C20H17F5N2O2,True,ACMXQHFNODYQAT-UHFFFAOYSA-N,ACMXQHFNODYQAT-UHFFFAOYSA-N,O=C(Cc1ccccc1)N/C(=N\OCC1CC1)c1c(C(F)(F)F)ccc(F)c1F,[O]:[C](-[CH2]-[c]1:[cH]:[cH]:[cH]:[cH]:[cH]:1):[N]:[C](:[N]-[O]-[CH2]-[CH]1-[CH2]-[CH2]-1):[C]1:[C](-[C](-[F])(-[F])-[F]):[C]:[C]:[C](-[F]):[C]:1-[F]_3_0,fa74b4af76ab2c2bfc0004ba,C20H17F5N2O2,1,412.358,4.4307,50.69,1,3,6,3,2,1,0.3,29,1,4,162.9041706,909.077843317,1.92802502882,15.1007618197,8.84711030356,20.7562872242,8.5854953489,0
252,Perfluorooctanoic acid,C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,"InChI=1S/C8HF15O2/c9-2(10,1(24)25)3(11,12)4(13,14)5(15,16)6(17,18)7(19,20)8(21,22)23/h(H,24,25)",C8HF15O2,True,SNGREZUHAYWORS-UHFFFAOYSA-N,SNGREZUHAYWORS-UHFFFAOYSA-N,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[O]:[C](:[O])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[C](-[F])(-[F])-[F]_1_0,49f72a7b3ba95ce637b7c9ed,C8HF15O2,1,414.064,4.4451,37.3,1,1,6,0,0,0,0.875,25,1,2,124.732632725,530.139670875,6.54707901392,10.5249289811,5.01246449055,23.42,5.45625806531,0
253,Miconazole,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl,"InChI=1S/C18H14Cl4N2O/c19-13-2-1-12(16(21)7-13)10-25-18(9-24-6-5-23-11-24)15-4-3-14(20)8-17(15)22/h1-8,11,18H,9-10H2",C18H14Cl4N2O,True,BYBLEWFAAKGYCD-UHFFFAOYSA-N,BYBLEWFAAKGYCD-UHFFFAOYSA-N,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,[Cl]-[c]1:[cH]:[cH]:[c](-[CH2]-[O]-[CH](-[CH2]-[N]2:[C]:[C]:[N]:[C]:2)-[c]2:[cH]:[cH]:[c](-[Cl]):[cH]:[c]:2-[Cl]):[c](-[Cl]):[cH]:1_3_0,2e0625b187eb16887bc48f24,C18H14Cl4N2O,1,416.135,6.4548,27.05,0,2,6,3,3,0,0.166666666667,25,0,3,165.6058079,852.2873328,1.8269922474,16.0259654118,9.00106545046,18.5577964062,8.43416335722,0
254,Cypermethrin (peak2),CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,"InChI=1S/C22H19Cl2NO3/c1-22(2)17(12-19(23)24)20(22)21(26)28-18(13-25)14-7-6-10-16(11-14)27-15-8-4-3-5-9-15/h3-12,17-18,20H,1-2H3",C22H19Cl2NO3,True,KAATUXNTWXVJKI-UHFFFAOYSA-N,KAATUXNTWXVJKI-UHFFFAOYSA-N,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,[CH3]-[C]1(-[CH3])-[CH](-[CH]=[C](-[Cl])-[Cl])-[CH]-1-[C](=[O])-[O]-[C](:[C]:[N])-[c]1:[cH]:[cH]:[cH]:[c](-[O]-[c]2:[cH]:[cH]:[cH]:[cH]:[cH]:2):[cH]:1_1_0,566ffc41d7edae3a1f739741,C22H19Cl2NO3,1,416.304,6.17798,59.32,0,4,6,3,2,1,0.272727272727,28,0,4,173.830208978,930.29809372,1.72148149474,16.9452988044,9.54046733991,20.2593143253,8.26144902058,0
